region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
village,27,99.11569570966377,98.66669672043196,68.27696602446278,131.6899071705305,9.961835095401977,83.68562375703618,116.55795999446025,3.67095169295051,3.6543221007567395,2.5287765194245475,4.877403969278907,0.3689568553852584,3.0994675465568955,4.316961481276306,2000
village,28,102.64028062462206,102.44893586857299,69.31983494266882,143.0767853707285,10.096041375364644,86.75991644798694,119.9819827429363,3.665724308022217,3.6588905667347498,2.4757083908096007,5.109885191811732,0.360572906263023,3.0985684445709625,4.285070812247725,2000
village,29,106.94055416254135,106.30040222077636,73.85965018000614,141.03721646678926,10.311916954397987,90.4911276238371,124.75800708286363,3.6876053159497015,3.6655311110612536,2.546884488965729,4.86335229195825,0.35558334325510305,3.1203837111667965,4.302000244236677,2000
village,30,110.65644701617396,110.39425904568458,78.97158967635053,154.2367293077763,10.669610531975506,93.45398733889522,128.48034447908228,3.688548233872465,3.679808634856152,2.6323863225450177,5.14122431025921,0.35565368439918355,3.115132911296507,4.282678149302742,2000
village,31,114.03692705807404,113.2921736257577,83.32360418018546,154.4634020975827,10.808542087497544,97.33417496291874,132.02819849676376,3.678610550260453,3.654586245992184,2.687858199360821,4.982690390244604,0.34866264798379176,3.1398120955780238,4.258974145056896,2000
village,32,117.69666983637532,117.49720601609644,88.38742444855845,159.9320648174884,10.812102014991357,100.47331950245804,136.49408348949058,3.678020932386729,3.671787688003014,2.7621070140174515,4.997877025546512,0.3378781879684799,3.1397912344518137,4.2654401090465806,2000
village,33,121.25134061107963,121.0103947130016,89.12475777613616,166.79643348493383,10.750823590008391,104.53743356090219,139.45180171550646,3.6742830488205946,3.6669816579697456,2.70075023564049,5.054437378331328,0.3257825330305573,3.1678010169970356,4.225812173197165,2000
village,34,124.99124228677269,124.55645465537359,93.25702098788341,165.64322376601365,11.140064950338372,107.26047576702335,144.48602152539266,3.6762130084344906,3.6634251369227524,2.742853558467159,4.871859522529813,0.32764896912759917,3.1547198755006867,4.249588868393902,2000
village,35,128.75768292932304,128.74343568500595,92.79168977546928,169.3807626138258,11.028340485477852,110.19042816994089,146.57174186887366,3.678790940837801,3.678383876714456,2.6511911364419793,4.8394503603950225,0.3150954424422243,3.1482979477125967,4.187764053396391,2000
village,36,132.4269890089051,131.65783762712874,97.63018894199224,182.20621091492566,11.516733858631149,114.1160596366681,151.75131019236204,3.6785274724695856,3.6571621563091323,2.7119496928331177,5.061283636525713,0.31990927385086526,3.1698905454630024,4.215314172010057,2000
