region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
town,35,175.15429286297328,174.84194724324985,133.2396371206595,241.31425336983153,15.768982652274676,149.28569454971307,201.36915272986352,5.0044083675135225,4.995484206949996,3.8068467748759858,6.894692953423758,0.45054236149356214,4.26530555856323,5.753404363710387,2000
town,36,180.64083949828395,179.9803713754191,127.49988501350366,243.5425539106649,16.421589602476026,154.46890367725706,208.42098719357278,5.017801097174554,4.999454760428309,3.5416634725973237,6.7650709419629145,0.45615526673544515,4.290802879923808,5.7894718664881335,2000
town,37,185.619792979198,185.2336230955625,136.70199794561842,250.0847370246667,16.12749980366473,159.86493950611256,212.73122338685207,5.016751161599943,5.006314137717906,3.694648593124822,6.759046946612614,0.4358783730720197,4.320674040705744,5.749492523968975,2000
town,38,190.37312277734173,190.20226453682932,140.04015789429184,245.0636752778224,16.72660633360066,163.80149038470122,217.87453210724757,5.009819020456361,5.005322750969192,3.68526731300768,6.449044086258485,0.44017385088422795,4.310565536439506,5.733540318611778,2000
town,39,195.26642269031768,194.48842116501746,140.61109069343786,267.95289625804435,16.85905502250847,168.36751097948556,223.69288545881005,5.006831351033786,4.986882593974807,3.605412581883022,6.870587083539599,0.4322834621156018,4.317115666140656,5.735715011764361,2000
town,40,201.18151938989172,200.67478994370862,148.8005178205619,265.3215354691998,16.940198597736686,174.2264257930751,230.4276317880907,5.029537984747292,5.0168697485927165,3.7200129455140476,6.633038386729995,0.42350496494341716,4.3556606448268775,5.760690794702268,2000
town,41,205.5344731496004,204.54188249794237,153.19138864438665,276.31770058667183,16.93549201026853,179.11384098318507,233.66689064942543,5.013035930478058,4.988826402388838,3.736375332789918,6.7394561118700445,0.41306078073825675,4.368630267882563,5.6991924548640345,2000
town,42,210.720615210031,209.6512392238974,161.1180948861838,272.69005528357854,17.00527285506181,183.8861417845094,239.99498421718292,5.017157505000738,4.991696171997557,3.8361451163377094,6.492620363894727,0.40488744893004314,4.378241471059748,5.7141662908853075,2000
town,43,215.52188376836477,215.22635839222966,156.49485184966784,288.8976511091632,17.265864092031634,187.80890427783598,243.70790570346836,5.012136831822437,5.005264148656504,3.6394151592946007,6.718550025794492,0.4015317230705031,4.36764893669386,5.6676257140341475,2000
town,44,220.77195276278377,219.9165265282466,167.74425419788093,291.0753134292335,17.461305944469377,193.77592627675568,250.56262547295316,5.0175443809723586,4.998102875641968,3.812369413588203,6.61534803248258,0.39684786237430403,4.40399832447172,5.6946051243852995,2000
town,45,224.84187951274342,224.47754499318083,172.8100958008093,290.8047361713237,17.371479455583685,197.48988290377653,254.63137450420157,4.9964862113942985,4.988389888737352,3.8402243511290957,6.462327470473861,0.3860328767907486,4.388664064528368,5.658474988982257,2000
town,46,230.8037470689689,229.98371795088184,177.4673623870229,295.71196488334897,17.530938577684942,202.21624706471803,259.78789961614353,5.017472762368889,4.9996460424104745,3.857986138848324,6.428520975724978,0.3811073603844553,4.396005370972132,5.6475630351335555,2000
town,47,235.67099838705948,235.24875205519857,183.47313386556434,294.21481966380844,17.63161049379526,207.9420136360019,266.2539259586621,5.014276561426797,5.005292596919118,3.9036836992673263,6.25988978008103,0.3751406488041545,4.4242981624681255,5.664977148056639,2000
town,48,241.26860324460975,240.7533752297861,187.60256891554334,301.4133922327432,18.395220580151392,211.97668276215924,273.02477592156373,5.026429234262703,5.015695317287211,3.908386852407153,6.279445671515483,0.38323376208648735,4.4161808908783176,5.688016165032578,2000
town,49,245.72994176488294,244.86920698508777,191.0862875102819,321.72483263674997,18.516875976162286,215.85324269192478,278.38456988671606,5.014896770711897,4.99733075479771,3.899720153271059,6.565812910954081,0.37789542808494464,4.4051682182025464,5.6813177527901235,2000
town,50,250.25062360740586,249.63860815126412,195.56724998979593,317.72276276139195,18.358812894797257,220.93838054645522,281.59534595241826,5.005012472148118,4.992772163025283,3.9113449997959187,6.354455255227839,0.3671762578959452,4.4187676109291045,5.631906919048365,2000
town,51,255.6171940264042,254.98318344290468,200.20753827536797,322.16574212054695,18.306668044592612,226.07008304679843,286.98017195911524,5.0121018436549845,4.999670263586366,3.925638005399372,6.316975335696999,0.3589542753841689,4.432746726407812,5.627062195276769,2000
town,52,260.7021460399688,260.6231050168525,205.70221140587114,322.74468062639284,18.274386651068465,230.36504204903437,290.8848940481159,5.013502808460938,5.011982788785625,3.9558117578052143,6.206628473584478,0.3514305125205474,4.43009696248143,5.593940270156074,2000
town,53,265.720201892552,265.04687593812224,211.70204263680864,339.2667187806521,18.136398828476857,236.29039781574414,295.26713476961226,5.013588714953811,5.000884451662683,3.9943781629586534,6.401258844917964,0.3421962043108841,4.458309392749889,5.571078014520986,2000
